0,120900,0,FP
1,120900,0,FP
2,120900,0,FP
3,0,0,CC
4,120900,0,FP
5,0,0,CC
6,0,0,CC
7,0,0,CC
8,0,0,CC
9,120900,0,FP
10,0,0,CC
11,0,0,CC
12,120900,0,FP
13,120900,0,FP
14,120900,0,FP
15,0,0,CC
16,0,0,CC
17,120900,0,FP
18,120900,0,FP
19,0,0,CC
20,0,0,CC
21,0,0,CC
22,120900,0,FP
23,0,0,CC
24,120900,0,FP
25,120900,0,FP
26,120900,0,FP
27,120900,0,FP
28,120900,0,FP
29,120900,0,FP
30,0,0,CC
31,120900,0,FP
32,0,0,CC
33,0,0,CC
34,120900,0,FP
35,120900,0,FP
36,0,0,CC
37,120900,0,FP
38,120900,0,FP
39,120900,0,FP
40,120900,0,FP
41,0,0,CC
42,120900,0,FP
43,0,0,CC
44,120900,0,FP
45,0,0,CC
46,0,0,CC
47,120900,0,FP
48,0,0,CC
49,120900,0,FP
50,120900,0,FP
51,0,0,CC
52,120900,0,FP
53,0,0,CC
54,120900,0,FP
55,120900,0,FP
56,120900,0,FP
57,0,0,CC
58,120900,0,FP
59,120900,0,FP
60,0,0,CC
61,120900,0,FP
62,120900,0,FP
63,0,0,CC
64,120900,0,FP
65,0,0,CC
66,120900,0,FP
67,120900,0,FP
68,120900,0,FP
69,120900,0,FP
70,0,0,CC
71,120900,0,FP
72,120900,0,FP
73,0,0,CC
74,120900,0,FP
75,120900,0,FP
76,120900,0,FP
77,0,0,CC
78,0,0,CC
79,98,0,FP
80,120900,1,FP
81,120900,1,FP
82,120900,1,FP
83,120900,1,FP
84,120900,1,FP
85,120900,1,FP
86,120900,1,FP
87,120900,1,FP
88,120900,1,FP
89,120900,1,FP
90,120900,1,FP
91,120900,1,FP
92,120900,1,FP
93,120900,1,FP
94,120900,1,FP
95,120900,1,FP
96,120900,1,FP
97,120900,1,FP
98,120900,1,FP
99,120900,1,FP
100,120900,1,FP
101,120900,1,FP
102,120900,1,FP
103,120900,1,FP
104,120900,1,FP
105,120900,1,FP
106,120900,1,FP
107,120900,1,FP
108,120900,1,FP
109,120900,1,FP
110,120900,1,FP
111,120900,1,FP
112,120900,1,FP
113,120900,1,FP
114,120900,1,FP
115,120900,1,FP
116,120900,1,FP
117,120900,1,FP
118,120900,1,FP
119,120900,1,FP
120,120900,1,FP
121,120900,1,FP
122,120900,1,FP
123,120900,1,FP
124,120900,1,FP
125,120900,1,FP
126,120900,1,FP
127,120900,1,FP
128,120900,1,FP
129,120900,1,FP
130,120900,1,FP
131,120900,1,FP
132,120900,1,FP
133,120900,1,FP
134,120900,1,FP
135,120900,1,FP
136,120900,1,FP
137,120900,1,FP
138,18,1,FP
139,120900,1,FP
140,120900,1,FP
141,120900,1,FP
142,120900,1,FP
143,120900,1,FP
144,120900,1,FP
145,120900,1,FP
146,120900,1,FP
147,120900,1,FP
148,120900,1,FP
149,120900,1,FP
150,120900,1,FP
151,120900,1,FP
152,120900,1,FP
153,120900,1,FP
154,120900,1,FP
155,120900,1,FP
156,120900,1,FP
157,120900,1,FP
158,120900,1,FP
159,120900,1,FP
160,120900,2,FP
161,20,2,FP
162,120900,2,FP
163,120900,2,FP
164,120900,2,FP
165,120900,2,FP
166,120900,2,FP
167,120900,2,FP
168,120900,2,FP
169,120900,2,FP
170,120900,2,FP
171,120900,2,FP
172,120900,2,FP
173,120900,2,FP
174,120900,2,FP
175,120900,2,FP
176,120900,2,FP
177,120900,2,FP
178,120900,2,FP
179,120900,2,FP
180,120900,2,FP
181,120900,2,FP
182,120900,2,FP
183,120900,2,FP
184,120900,2,FP
185,120900,2,FP
186,120900,2,FP
187,120900,2,FP
188,120900,2,FP
189,120900,2,FP
190,120900,2,FP
191,120900,2,FP
192,120900,2,FP
193,120900,2,FP
194,120900,2,FP
195,120900,2,FP
196,120900,2,FP
197,120900,2,FP
198,2,2,CC
199,120900,2,FP
200,120900,2,FP
201,120900,2,FP
202,120900,2,FP
203,120900,2,FP
204,120900,2,FP
205,120900,2,FP
206,120900,2,FP
207,120900,2,FP
208,120900,2,FP
209,120900,2,FP
210,120900,2,FP
211,120900,2,FP
212,120900,2,FP
213,120900,2,FP
214,120900,2,FP
215,120900,2,FP
216,120900,2,FP
217,120900,2,FP
218,120900,2,FP
219,2,2,CC
220,120900,2,FP
221,2,2,CC
222,120900,2,FP
223,120900,2,FP
224,120900,2,FP
225,120900,2,FP
226,120900,2,FP
227,120900,2,FP
228,120900,2,FP
229,120900,2,FP
230,120900,2,FP
231,120900,2,FP
232,120900,2,FP
233,120900,2,FP
234,120900,2,FP
235,120900,2,FP
236,120900,2,FP
237,120900,2,FP
238,120900,2,FP
239,120900,2,FP
240,120900,3,FP
241,120900,3,FP
242,120900,3,FP
243,120900,3,FP
244,120900,3,FP
245,120900,3,FP
246,120900,3,FP
247,120900,3,FP
248,120900,3,FP
249,120900,3,FP
250,120900,3,FP
251,120900,3,FP
252,16,3,FP
253,120900,3,FP
254,120900,3,FP
255,120900,3,FP
256,120900,3,FP
257,120900,3,FP
258,120900,3,FP
259,120900,3,FP
260,120900,3,FP
261,120900,3,FP
262,120900,3,FP
263,120900,3,FP
264,120900,3,FP
265,120900,3,FP
266,120900,3,FP
267,120900,3,FP
268,120900,3,FP
269,120900,3,FP
270,120900,3,FP
271,120900,3,FP
272,120900,3,FP
273,120900,3,FP
274,120900,3,FP
275,120900,3,FP
276,120900,3,FP
277,35,3,FP
278,120900,3,FP
279,120900,3,FP
280,120900,3,FP
281,120900,3,FP
282,120900,3,FP
283,120900,3,FP
284,120900,3,FP
285,120900,3,FP
286,35,3,FP
287,41,3,FP
288,120900,3,FP
289,120900,3,FP
290,120900,3,FP
291,120900,3,FP
292,120900,3,FP
293,120900,3,FP
294,120900,3,FP
295,120900,3,FP
296,120900,3,FP
297,120900,3,FP
298,120900,3,FP
299,120900,3,FP
300,120900,3,FP
301,120900,3,FP
302,120900,3,FP
303,120900,3,FP
304,120900,3,FP
305,120900,3,FP
306,120900,3,FP
307,120900,3,FP
308,120900,3,FP
309,120900,3,FP
310,120900,3,FP
311,120900,3,FP
312,120900,3,FP
313,120900,3,FP
314,120900,3,FP
315,35,3,FP
316,120900,3,FP
317,120900,3,FP
318,120900,4,FP
319,120900,4,FP
320,120900,4,FP
321,120900,4,FP
322,120900,4,FP
323,120900,4,FP
324,120900,4,FP
325,120900,4,FP
326,120900,4,FP
327,6,4,FP
328,120900,4,FP
329,6,4,FP
330,120900,4,FP
331,6,4,FP
332,120900,4,FP
333,120900,4,FP
334,120900,4,FP
335,4,4,CC
336,120900,4,FP
337,4,4,CC
